title,author,link,home,rss,date,timestamp,tags,test
回归本源理解下mysql的 select for update 锁,Nicksxs's Blog,https://nicksxs.me/2025/06/01/%E5%9B%9E%E5%BD%92%E6%9C%AC%E6%BA%90%E7%90%86%E8%A7%A3%E4%B8%8Bmysql%E7%9A%84for-update%E9%94%81,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-05-31,1748707415,,
介绍个非常好用的工具 pakeplus,Nicksxs's Blog,https://nicksxs.me/2025/05/25/%E4%BB%8B%E7%BB%8D%E4%B8%AA%E9%9D%9E%E5%B8%B8%E5%A5%BD%E7%94%A8%E7%9A%84%E5%B7%A5%E5%85%B7-pakeplus,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-05-25,1748176383,,
java中arraylist的sort方法的 ConcurrentModificationException 问题,Nicksxs's Blog,https://nicksxs.me/2025/05/18/java%E4%B8%ADarraylist%E7%9A%84sort%E6%96%B9%E6%B3%95%E7%9A%84%E9%97%AE%E9%A2%98,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-05-18,1747572994,,
使用rclone来当临时图床,Nicksxs's Blog,https://nicksxs.me/2025/05/11/%E4%BD%BF%E7%94%A8rclone%E6%9D%A5%E5%BD%93%E4%B8%B4%E6%97%B6%E5%9B%BE%E5%BA%8A,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-05-11,1746970097,,
简单介绍下mcp是什么,Nicksxs's Blog,https://nicksxs.me/2025/05/04/%E7%AE%80%E5%8D%95%E4%BB%8B%E7%BB%8D%E4%B8%8Bmcp%E6%98%AF%E4%BB%80%E4%B9%88,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-05-04,1746367017,,
来介绍个源码阅读理解神器-deepwiki,Nicksxs's Blog,https://nicksxs.me/2025/04/27/%E6%9D%A5%E4%BB%8B%E7%BB%8D%E4%B8%AA%E6%BA%90%E7%A0%81%E9%98%85%E8%AF%BB%E7%90%86%E8%A7%A3%E7%A5%9E%E5%99%A8-deepwiki,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-04-27,1745754734,,
来个openmanus的浅入门,Nicksxs's Blog,https://nicksxs.me/2025/04/20/%E6%9D%A5%E4%B8%AAopenmanus%E7%9A%84%E6%B5%85%E5%85%A5%E9%97%A8,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-04-20,1745153220,,
关于arthas的一个比较有用的使用方式,Nicksxs's Blog,https://nicksxs.me/2025/04/13/%E5%85%B3%E4%BA%8Earthas%E7%9A%84%E4%B8%80%E4%B8%AA%E6%AF%94%E8%BE%83%E6%9C%89%E7%94%A8%E7%9A%84%E4%BD%BF%E7%94%A8%E6%96%B9%E5%BC%8F,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-04-13,1744547033,,
关于Termux中的shell命令的历史记录问题,Nicksxs's Blog,https://nicksxs.me/2025/04/06/%E5%85%B3%E4%BA%8ETermux%E4%B8%AD%E7%9A%84shell%E5%91%BD%E4%BB%A4%E7%9A%84%E5%8E%86%E5%8F%B2%E8%AE%B0%E5%BD%95%E9%97%AE%E9%A2%98,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-04-06,1743948394,,
逐步迁移-用rclone将腾讯云cos迁移到cloudflare的r2,Nicksxs's Blog,https://nicksxs.me/2025/03/30/%E9%80%90%E6%AD%A5%E8%BF%81%E7%A7%BB-%E7%94%A8rclone%E5%B0%86%E8%85%BE%E8%AE%AF%E4%BA%91cos%E8%BF%81%E7%A7%BB%E5%88%B0cloudflare%E7%9A%84r2,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-03-30,1743341587,,
新奇体验-记我的博客图片被恶意盗刷,Nicksxs's Blog,https://nicksxs.me/2025/03/23/%E6%96%B0%E5%A5%87%E4%BD%93%E9%AA%8C-%E8%AE%B0%E6%88%91%E7%9A%84%E5%8D%9A%E5%AE%A2%E5%9B%BE%E7%89%87%E8%A2%AB%E6%81%B6%E6%84%8F%E7%9B%97%E5%88%B7,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-03-23,1742740603,,
java小知识之String.format中的%秘密,Nicksxs's Blog,https://nicksxs.me/2025/03/16/java%E5%B0%8F%E7%9F%A5%E8%AF%86%E4%B9%8BString-format%E4%B8%AD%E7%9A%84-%E7%A7%98%E5%AF%86,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-03-16,1742130964,,
使用 chatbox 来连接火山引擎等api服务来使用Deepseek-R1 全尺寸大模型,Nicksxs's Blog,https://nicksxs.me/2025/03/09/%E4%BD%BF%E7%94%A8-chatbox-%E6%9D%A5%E8%BF%9E%E6%8E%A5%E7%81%AB%E5%B1%B1%E5%BC%95%E6%93%8E%E7%AD%89api%E6%9C%8D%E5%8A%A1%E6%9D%A5%E4%BD%BF%E7%94%A8Deepseek-R1-%E5%85%A8%E5%B0%BA%E5%AF%B8%E5%A4%A7%E6%A8%A1%E5%9E%8B,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-03-09,1741526146,,
结合本地部署的蒸馏 deepseek 大模型和 Anything LLM 来实现rag功能,Nicksxs's Blog,https://nicksxs.me/2025/03/02/%E7%BB%93%E5%90%88%E6%9C%AC%E5%9C%B0%E9%83%A8%E7%BD%B2%E7%9A%84%E8%92%B8%E9%A6%8Fdeepseek%E6%9D%A5%E5%AE%9E%E7%8E%B0rag%E5%8A%9F%E8%83%BD,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-03-02,1740924740,,
使用 LM Studio 在本地部署 Deepseek-R1 的蒸馏版大模型,Nicksxs's Blog,https://nicksxs.me/2025/02/23/%E4%BD%BF%E7%94%A8-LM-Studio-%E5%9C%A8%E6%9C%AC%E5%9C%B0%E9%83%A8%E7%BD%B2-Deepseek-%E5%A4%A7%E6%A8%A1%E5%9E%8B,https://nicksxs.me,https://nicksxs.me/atom.xml,2025-02-23,1740316474,,
