title,author,link,home,rss,date,timestamp,tags,test
打算做出一个决定，关于这个博客的决定,冰哥笔记,https://www.bgbiji.com/1115.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-10-10,1665394223,,
每日感触2022.09.30：总结九月,冰哥笔记,https://www.bgbiji.com/1113.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-09-30,1664546400,,
2022.08.31：8月总结,冰哥笔记,https://www.bgbiji.com/1110.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-08-31,1661956055,,
记录自己 | 2022.08.18：公众号十年和我的十年,冰哥笔记,https://www.bgbiji.com/1108.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-08-18,1660832628,,
记录自己 | 2022.08.10,冰哥笔记,https://www.bgbiji.com/1102.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-08-10,1660141146,,
记录自己 | 2022.08.08,冰哥笔记,https://www.bgbiji.com/1097.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-08-08,1659967222,,
记录自己 | 2022.08.02,冰哥笔记,https://www.bgbiji.com/1094.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-08-02,1659449443,,
记录自己 | 2022.08.01,冰哥笔记,https://www.bgbiji.com/1093.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-08-01,1659361940,,
记录自己 | 2022.07.31,冰哥笔记,https://www.bgbiji.com/1091.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-07-31,1659265536,,
记录自己 | 2022.07.27,冰哥笔记,https://www.bgbiji.com/1089.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-07-27,1658930549,,
记录自己 | 2022.06.17,冰哥笔记,https://www.bgbiji.com/1006.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-17,1655474520,,
记录自己 | 2022.06.16,冰哥笔记,https://www.bgbiji.com/1004.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-16,1655388060,,
记录自己 | 2022.06.15,冰哥笔记,https://www.bgbiji.com/1001.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-15,1655301660,,
记录自己 | 2022.06.14,冰哥笔记,https://www.bgbiji.com/999.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-14,1655215260,,
记录自己 | 2022.06.13,冰哥笔记,https://www.bgbiji.com/997.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-13,1655128860,,
记录自己 | 2022.06.12,冰哥笔记,https://www.bgbiji.com/994.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-12,1655042460,,
记录自己 | 2022.06.11,冰哥笔记,https://www.bgbiji.com/990.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-11,1654956060,,
记录自己 | 2022.06.10,冰哥笔记,https://www.bgbiji.com/985.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-10,1654869660,,
记录自己 | 2022.06.09,冰哥笔记,https://www.bgbiji.com/984.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-09,1654782222,,
记录自己 | 2022.06.08,冰哥笔记,https://www.bgbiji.com/982.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-06-08,1654696860,,
每月思考 | 2022年5月份的一些思考,冰哥笔记,https://www.bgbiji.com/978.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-30,1653911249,,
认真分享让你爆发式成长的8个心态,冰哥笔记,https://www.bgbiji.com/977.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-29,1653821579,,
改造自己的6个小建议,冰哥笔记,https://www.bgbiji.com/975.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-28,1653725940,,
找回生活动力，6个方法摆脱又累又丧,冰哥笔记,https://www.bgbiji.com/973.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-27,1653642977,,
40个时间管理的好习惯，你的时间应该被珍惜和重视,冰哥笔记,https://www.bgbiji.com/972.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-26,1653560144,,
这14个好习惯，帮助我重塑自己的人生,冰哥笔记,https://www.bgbiji.com/967.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-25,1653476830,,
请一定尽早拥有这10个顶级成长思维,冰哥笔记,https://www.bgbiji.com/966.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-24,1653377297,,
5个步骤，教你一步步实现自己立下的flag,冰哥笔记,https://www.bgbiji.com/965.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-23,1653298500,,
想要高效提升自己，这6个App足够了,冰哥笔记,https://www.bgbiji.com/958.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-22,1653229044,,
自律的33个小习惯，遇见更优秀的自己,冰哥笔记,https://www.bgbiji.com/957.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2022-05-21,1653129930,,
想要提高写作水平，离不开两件事：素材积累和刻意练习。,冰哥笔记,https://www.bgbiji.com/832.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-10-19,1634610203,,
如何解决时间焦虑？,冰哥笔记,https://www.bgbiji.com/830.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-10-14,1634194155,,
如果你要在节后快速找回工作状态，不妨试试这7个方法,冰哥笔记,https://www.bgbiji.com/829.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-10-08,1633680102,,
从0到100公里，从长跑废人到跑者，我的行动与收获,冰哥笔记,https://www.bgbiji.com/826.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-09-13,1631534122,,
当我们沉迷游戏时，我们在沉迷什么？,冰哥笔记,https://www.bgbiji.com/823.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-08-19,1629364545,,
如何保持高效的工作或学习状态？,冰哥笔记,https://www.bgbiji.com/821.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-08-10,1628584045,,
如何做一个真正的“长期主义者”？,冰哥笔记,https://www.bgbiji.com/820.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-08-02,1627920311,,
2021年7月的一些思考,冰哥笔记,https://www.bgbiji.com/818.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-07-31,1627705973,,
软件与写作 | 写作靠的不是技巧或技术，而是“写作”本身,冰哥笔记,https://www.bgbiji.com/811.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-07-30,1627644869,,
让电脑真正成为工作学习的工具,冰哥笔记,https://www.bgbiji.com/805.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-07-28,1627441147,,
优质偶像,冰哥笔记,https://www.bgbiji.com/804.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-07-26,1627295947,,
生日快乐，徐雁冰先生,冰哥笔记,https://www.bgbiji.com/802.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-07-16,1626405392,,
2021下半年，我的个人书单推荐,冰哥笔记,https://www.bgbiji.com/801.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-07-14,1626227098,,
2021年上半年的一些思考,冰哥笔记,https://www.bgbiji.com/799.html,https://www.bgbiji.com,https://www.bgbiji.com/feed,2021-07-02,1625220419,,
